Species,Treatment,Concentration,Day,FlaskID,ReadingID,RFU
C_pulvinata,P,20000,2,2,1,56.62
C_pulvinata,P,20000,2,2,2,51.92
C_pulvinata,P,20000,2,2,3,60.25
C_pulvinata,P,20000,2,3,1,47.52
C_pulvinata,P,20000,2,3,2,48.86
C_pulvinata,P,20000,2,3,3,47.21
C_pulvinata,P,0,3,1,1,223.87
C_pulvinata,P,0,3,1,2,221.15
C_pulvinata,P,0,3,1,3,209.99
C_pulvinata,P,0,3,2,1,138.68
C_pulvinata,P,0,3,2,2,133.86
C_pulvinata,P,0,3,2,3,127.73
C_pulvinata,P,0,3,3,1,115.32
C_pulvinata,P,0,3,3,2,112.28
C_pulvinata,P,0,3,3,3,114.87
C_pulvinata,P,20,3,1,1,141.86
C_pulvinata,P,20,3,1,2,141.21
C_pulvinata,P,20,3,1,3,145.43
C_pulvinata,P,20,3,2,1,127.86
C_pulvinata,P,20,3,2,2,130.52
C_pulvinata,P,20,3,2,3,129.07
C_pulvinata,P,20,3,3,1,175.66
C_pulvinata,P,20,3,3,2,179.71
C_pulvinata,P,20,3,3,3,183.5
C_pulvinata,P,2000,3,1,1,132.31
C_pulvinata,P,2000,3,1,2,131.13
C_pulvinata,P,2000,3,1,3,140.46
C_pulvinata,P,2000,3,2,1,149.11
C_pulvinata,P,2000,3,2,2,147.85
C_pulvinata,P,2000,3,2,3,134.84
C_pulvinata,P,2000,3,3,1,205.32
C_pulvinata,P,2000,3,3,2,190.53
C_pulvinata,P,2000,3,3,3,189.26
C_pulvinata,P,20000,3,1,1,120.82
C_pulvinata,P,20000,3,1,2,116.61
C_pulvinata,P,20000,3,1,3,115.46
C_pulvinata,P,20000,3,2,1,127.81
C_pulvinata,P,20000,3,2,2,122.01
C_pulvinata,P,20000,3,2,3,120.52
C_pulvinata,P,20000,3,3,1,139.09
C_pulvinata,P,20000,3,3,2,131.6
C_pulvinata,P,20000,3,3,3,122.46
C_pulvinata,P,0,4,1,1,245.52
C_pulvinata,P,0,4,1,2,243.37
C_pulvinata,P,0,4,1,3,236.71
C_pulvinata,P,0,4,2,1,163.62
C_pulvinata,P,0,4,2,2,165.32
C_pulvinata,P,0,4,2,3,162.35
C_pulvinata,P,0,4,3,1,162.81
C_pulvinata,P,0,4,3,2,153.24
C_pulvinata,P,0,4,3,3,154
C_pulvinata,P,20,4,1,1,199.77
C_pulvinata,P,20,4,1,2,188.86
C_pulvinata,P,20,4,1,3,190.84
C_pulvinata,P,20,4,2,1,205.13
C_pulvinata,P,20,4,2,2,196.85
C_pulvinata,P,20,4,2,3,189.85
C_pulvinata,P,20,4,3,1,241.62
C_pulvinata,P,20,4,3,2,227.07
C_pulvinata,P,20,4,3,3,214.36
C_pulvinata,P,2000,4,1,1,172.17
C_pulvinata,P,2000,4,1,2,165.88
C_pulvinata,P,2000,4,1,3,157.68
C_pulvinata,P,2000,4,2,1,209.32
C_pulvinata,P,2000,4,2,2,204.71
C_pulvinata,P,2000,4,2,3,205.66
C_pulvinata,P,2000,4,3,1,276.32
C_pulvinata,P,2000,4,3,2,267.06
C_pulvinata,P,2000,4,3,3,263.04
C_pulvinata,P,20000,4,1,1,168.24
C_pulvinata,P,20000,4,1,2,155.19
C_pulvinata,P,20000,4,1,3,153.97
C_pulvinata,P,20000,4,2,1,289.79
C_pulvinata,P,20000,4,2,2,281.55
C_pulvinata,P,20000,4,2,3,284.89
C_pulvinata,P,20000,4,3,1,261
C_pulvinata,P,20000,4,3,2,269.72
C_pulvinata,P,20000,4,3,3,180.72
C_pulvinata,P,0,5,1,1,315.91
C_pulvinata,P,0,5,1,2,323.6
C_pulvinata,P,0,5,1,3,328.04
C_pulvinata,P,0,5,2,1,219
C_pulvinata,P,0,5,2,2,214.44
C_pulvinata,P,0,5,2,3,209.79
C_pulvinata,P,0,5,3,1,231.06
C_pulvinata,P,0,5,3,2,230.41
C_pulvinata,P,0,5,3,3,228.17
C_pulvinata,P,20,5,1,1,290.38
C_pulvinata,P,20,5,1,2,280.19
C_pulvinata,P,20,5,1,3,267.89
C_pulvinata,P,20,5,2,1,340.09
C_pulvinata,P,20,5,2,2,336.23
C_pulvinata,P,20,5,2,3,325.41
C_pulvinata,P,20,5,3,1,314.29
C_pulvinata,P,20,5,3,2,314.85
C_pulvinata,P,20,5,3,3,314.64
C_pulvinata,P,2000,5,1,1,366.75
C_pulvinata,P,2000,5,1,2,354.45
C_pulvinata,P,2000,5,1,3,338.41
C_pulvinata,P,2000,5,2,1,322.64
C_pulvinata,P,2000,5,2,2,313.65
C_pulvinata,P,2000,5,2,3,307.04
C_pulvinata,P,2000,5,3,1,378.91
C_pulvinata,P,2000,5,3,2,368.7
C_pulvinata,P,2000,5,3,3,365.92
C_pulvinata,P,20000,5,1,1,397.9
C_pulvinata,P,20000,5,1,2,402.14
C_pulvinata,P,20000,5,1,3,402.4
C_pulvinata,P,20000,5,2,1,466.64
C_pulvinata,P,20000,5,2,2,480.5
C_pulvinata,P,20000,5,2,3,483.95
C_pulvinata,P,20000,5,3,1,467.18
C_pulvinata,P,20000,5,3,2,468.36
C_pulvinata,P,20000,5,3,3,463.64
C_pulvinata,P,0,6,1,1,325.73
C_pulvinata,P,0,6,1,2,324.64
C_pulvinata,P,0,6,1,3,319.91
C_pulvinata,P,0,6,2,1,295.51
C_pulvinata,P,0,6,2,2,291.32
C_pulvinata,P,0,6,2,3,288.51
C_pulvinata,P,0,6,3,1,217.5
C_pulvinata,P,0,6,3,2,220.89
C_pulvinata,P,0,6,3,3,222.6
C_pulvinata,P,20,6,1,1,306.28
C_pulvinata,P,20,6,1,2,284.81
C_pulvinata,P,20,6,1,3,277.61
C_pulvinata,P,20,6,2,1,388.04
C_pulvinata,P,20,6,2,2,389.72
C_pulvinata,P,20,6,2,3,390.38
C_pulvinata,P,20,6,3,1,367.69
C_pulvinata,P,20,6,3,2,359.71
C_pulvinata,P,20,6,3,3,348.73
C_pulvinata,P,2000,6,1,1,432.42
C_pulvinata,P,2000,6,1,2,439.63
C_pulvinata,P,2000,6,1,3,446.02
C_pulvinata,P,2000,6,2,1,399.9
C_pulvinata,P,2000,6,2,2,397.25
C_pulvinata,P,2000,6,2,3,404.85
C_pulvinata,P,2000,6,3,1,400.66
C_pulvinata,P,2000,6,3,2,388.18
C_pulvinata,P,2000,6,3,3,380.12
C_pulvinata,P,20000,6,1,1,526.61
C_pulvinata,P,20000,6,1,2,540.47
C_pulvinata,P,20000,6,1,3,539.09
C_pulvinata,P,20000,6,2,1,544.63
C_pulvinata,P,20000,6,2,2,538.2
C_pulvinata,P,20000,6,2,3,533.76
C_pulvinata,P,20000,6,3,1,483.81
C_pulvinata,P,20000,6,3,2,473.34
C_pulvinata,P,20000,6,3,3,445.56
C_pulvinata,P,0,7,1,1,402.85
C_pulvinata,P,0,7,1,2,401.71
C_pulvinata,P,0,7,1,3,394.13
C_pulvinata,P,0,7,2,1,325.57
C_pulvinata,P,0,7,2,2,327.27
C_pulvinata,P,0,7,2,3,327.33
C_pulvinata,P,0,7,3,1,239.81
C_pulvinata,P,0,7,3,2,239.91
C_pulvinata,P,0,7,3,3,244.71
C_pulvinata,P,20,7,1,1,418.4
C_pulvinata,P,20,7,1,2,398.83
C_pulvinata,P,20,7,1,3,384.23
C_pulvinata,P,20,7,2,1,442.66
C_pulvinata,P,20,7,2,2,433.85
C_pulvinata,P,20,7,2,3,432.91
C_pulvinata,P,20,7,3,1,387.4
C_pulvinata,P,20,7,3,2,377.84
C_pulvinata,P,20,7,3,3,374.47
C_pulvinata,P,2000,7,1,1,517.22
C_pulvinata,P,2000,7,1,2,497.57
C_pulvinata,P,2000,7,1,3,486.34
C_pulvinata,P,2000,7,2,1,489.09
C_pulvinata,P,2000,7,2,2,484.6
C_pulvinata,P,2000,7,2,3,488.41
C_pulvinata,P,2000,7,3,1,438.15
C_pulvinata,P,2000,7,3,2,426.56
C_pulvinata,P,2000,7,3,3,422.39
C_pulvinata,P,20000,7,1,1,648.99
C_pulvinata,P,20000,7,1,2,652.03
C_pulvinata,P,20000,7,1,3,642.07
C_pulvinata,P,20000,7,2,1,671.22
C_pulvinata,P,20000,7,2,2,681.63
C_pulvinata,P,20000,7,2,3,691.23
C_pulvinata,P,20000,7,3,1,632.33
C_pulvinata,P,20000,7,3,2,610.47
C_pulvinata,P,20000,7,3,3,559.56
C_pulvinata,P,0,8,1,1,453.97
C_pulvinata,P,0,8,1,2,407.29
C_pulvinata,P,0,8,1,3,393.49
C_pulvinata,P,0,8,2,1,343.47
C_pulvinata,P,0,8,2,2,299.22
C_pulvinata,P,0,8,2,3,281.96
C_pulvinata,P,0,8,3,1,285.02
C_pulvinata,P,0,8,3,2,270.28
C_pulvinata,P,0,8,3,3,260.47
C_pulvinata,P,20,8,1,1,448.19
C_pulvinata,P,20,8,1,2,380.11
C_pulvinata,P,20,8,1,3,380.41
C_pulvinata,P,20,8,2,1,549.67
C_pulvinata,P,20,8,2,2,494.14
C_pulvinata,P,20,8,2,3,503.18
C_pulvinata,P,20,8,3,1,506.43
C_pulvinata,P,20,8,3,2,464.45
C_pulvinata,P,20,8,3,3,469.31
C_pulvinata,P,2000,8,1,1,611.29
C_pulvinata,P,2000,8,1,2,512.74
C_pulvinata,P,2000,8,1,3,498.6
C_pulvinata,P,2000,8,2,1,596.48
C_pulvinata,P,2000,8,2,2,523.94
C_pulvinata,P,2000,8,2,3,511.99
C_pulvinata,P,2000,8,3,1,511.63
C_pulvinata,P,2000,8,3,2,428.56
C_pulvinata,P,2000,8,3,3,419.75
C_pulvinata,P,20000,8,1,1,872.83
C_pulvinata,P,20000,8,1,2,730.3
C_pulvinata,P,20000,8,1,3,772.3
C_pulvinata,P,20000,8,2,1,841.99
C_pulvinata,P,20000,8,2,2,694.37
C_pulvinata,P,20000,8,2,3,650.66
C_pulvinata,P,20000,8,3,1,946.52
C_pulvinata,P,20000,8,3,2,815.58
C_pulvinata,P,20000,8,3,3,768.55
C_pulvinata,P,0,9,1,1,533.74
C_pulvinata,P,0,9,1,2,471.08
C_pulvinata,P,0,9,1,3,466.27
C_pulvinata,P,0,9,2,1,395.47
C_pulvinata,P,0,9,2,2,342.76
C_pulvinata,P,0,9,2,3,321.09
C_pulvinata,P,0,9,3,1,272.74
C_pulvinata,P,0,9,3,2,257.07
C_pulvinata,P,0,9,3,3,270.75
C_pulvinata,P,20,9,1,1,513.18
C_pulvinata,P,20,9,1,2,428.85
C_pulvinata,P,20,9,1,3,403.39
C_pulvinata,P,20,9,2,1,715.7
C_pulvinata,P,20,9,2,2,609.18
C_pulvinata,P,20,9,2,3,675.3
C_pulvinata,P,20,9,3,1,710.85
C_pulvinata,P,20,9,3,2,612.13
C_pulvinata,P,20,9,3,3,567.83
C_pulvinata,P,2000,9,1,1,811.1
C_pulvinata,P,2000,9,1,2,676.28
C_pulvinata,P,2000,9,1,3,641.17
C_pulvinata,P,2000,9,2,1,780.61
C_pulvinata,P,2000,9,2,2,667.67
C_pulvinata,P,2000,9,2,3,635.49
C_pulvinata,P,2000,9,3,1,788.73
C_pulvinata,P,2000,9,3,2,716.86
C_pulvinata,P,2000,9,3,3,715.98
C_pulvinata,P,20000,9,1,1,1176.51
C_pulvinata,P,20000,9,1,2,905.74
C_pulvinata,P,20000,9,1,3,843.22
C_pulvinata,P,20000,9,2,1,1129.57
C_pulvinata,P,20000,9,2,2,921.93
C_pulvinata,P,20000,9,2,3,889.29
C_pulvinata,P,20000,9,3,1,1167.5
C_pulvinata,P,20000,9,3,2,999.15
C_pulvinata,P,20000,9,3,3,915.06
C_pulvinata,P,0,10,1,1,590.94
C_pulvinata,P,0,10,1,2,514.48
C_pulvinata,P,0,10,1,3,486.14
C_pulvinata,P,0,10,2,1,416.09
C_pulvinata,P,0,10,2,2,357.13
C_pulvinata,P,0,10,2,3,334.85
C_pulvinata,P,0,10,3,1,335.12
C_pulvinata,P,0,10,3,2,310.32
C_pulvinata,P,0,10,3,3,307.36
C_pulvinata,P,20,10,1,1,720.47
C_pulvinata,P,20,10,1,2,602.37
C_pulvinata,P,20,10,1,3,572.48
C_pulvinata,P,20,10,2,1,859.2
C_pulvinata,P,20,10,2,2,716.95
C_pulvinata,P,20,10,2,3,704.63
C_pulvinata,P,20,10,3,1,891.1
C_pulvinata,P,20,10,3,2,739.94
C_pulvinata,P,20,10,3,3,724.73
C_pulvinata,P,2000,10,1,1,1072.46
C_pulvinata,P,2000,10,1,2,857.69
C_pulvinata,P,2000,10,1,3,835.43
C_pulvinata,P,2000,10,2,1,883.94
C_pulvinata,P,2000,10,2,2,732.96
C_pulvinata,P,2000,10,2,3,710.3
C_pulvinata,P,2000,10,3,1,971.12
C_pulvinata,P,2000,10,3,2,809.95
C_pulvinata,P,2000,10,3,3,790.89
C_pulvinata,P,20000,10,1,1,1464
C_pulvinata,P,20000,10,1,2,1043.48
C_pulvinata,P,20000,10,1,3,956.49
C_pulvinata,P,20000,10,2,1,1507.22
C_pulvinata,P,20000,10,2,2,1140.21
C_pulvinata,P,20000,10,2,3,1084.67
C_pulvinata,P,20000,10,3,1,1425.28
C_pulvinata,P,20000,10,3,2,1090.13
C_pulvinata,P,20000,10,3,3,1035.98
C_pulvinata,P,0,11,1,1,973.46
C_pulvinata,P,0,11,1,2,942.47
C_pulvinata,P,0,11,1,3,943.14
C_pulvinata,P,0,11,2,1,752.94
C_pulvinata,P,0,11,2,2,713.02
C_pulvinata,P,0,11,2,3,692.48
C_pulvinata,P,0,11,3,1,481.09
C_pulvinata,P,0,11,3,2,464.54
C_pulvinata,P,0,11,3,3,445.87
C_pulvinata,P,20,11,1,1,1131.64
C_pulvinata,P,20,11,1,2,1040.55
C_pulvinata,P,20,11,1,3,1009.96
C_pulvinata,P,20,11,2,1,1636.83
C_pulvinata,P,20,11,2,2,1503.61
C_pulvinata,P,20,11,2,3,1466.83
C_pulvinata,P,20,11,3,1,1651.81
C_pulvinata,P,20,11,3,2,1542.11
C_pulvinata,P,20,11,3,3,1506.67
C_pulvinata,P,2000,11,1,1,2342.44
C_pulvinata,P,2000,11,1,2,2053.64
C_pulvinata,P,2000,11,1,3,2028.86
C_pulvinata,P,2000,11,2,1,1523.91
C_pulvinata,P,2000,11,2,2,1358.21
C_pulvinata,P,2000,11,2,3,1353.13
C_pulvinata,P,2000,11,3,1,1901.4
C_pulvinata,P,2000,11,3,2,1676.15
C_pulvinata,P,2000,11,3,3,1691.64
C_pulvinata,P,20000,11,1,1,2606.35
C_pulvinata,P,20000,11,1,2,2311.44
C_pulvinata,P,20000,11,1,3,2241.53
C_pulvinata,P,20000,11,2,1,2618.84
C_pulvinata,P,20000,11,2,2,2254.42
C_pulvinata,P,20000,11,2,3,2278.39
C_pulvinata,P,20000,11,3,1,2974.98
C_pulvinata,P,20000,11,3,2,2582.33
C_pulvinata,P,20000,11,3,3,2916.73
C_pulvinata,P,0,12,1,1,1524.43
C_pulvinata,P,0,12,1,2,1280.46
C_pulvinata,P,0,12,1,3,1243.31
C_pulvinata,P,0,12,2,1,1128.88
C_pulvinata,P,0,12,2,2,1036.94
C_pulvinata,P,0,12,2,3,989.09
C_pulvinata,P,0,12,3,1,519.59
C_pulvinata,P,0,12,3,2,505.27
C_pulvinata,P,0,12,3,3,489.34
C_pulvinata,P,20,12,1,1,1645.48
C_pulvinata,P,20,12,1,2,1453.26
C_pulvinata,P,20,12,1,3,1379.88
C_pulvinata,P,20,12,2,1,2081.6
C_pulvinata,P,20,12,2,2,1864.04
C_pulvinata,P,20,12,2,3,1741.51
C_pulvinata,P,20,12,3,1,2393.85
C_pulvinata,P,20,12,3,2,2175.25
C_pulvinata,P,20,12,3,3,2120.52
C_pulvinata,P,2000,12,1,1,2927.92
C_pulvinata,P,2000,12,1,2,2685.81
C_pulvinata,P,2000,12,1,3,2605.39
C_pulvinata,P,2000,12,2,1,2386.45
C_pulvinata,P,2000,12,2,2,2224.75
C_pulvinata,P,2000,12,2,3,2176.11
C_pulvinata,P,2000,12,3,1,3011.43
C_pulvinata,P,2000,12,3,2,2955.31
C_pulvinata,P,2000,12,3,3,2908.85
C_pulvinata,P,20000,12,1,1,4738.63
C_pulvinata,P,20000,12,1,2,4689.53
C_pulvinata,P,20000,12,1,3,4631.22
C_pulvinata,P,20000,12,2,1,4088.62
C_pulvinata,P,20000,12,2,2,4012.24
C_pulvinata,P,20000,12,2,3,3948.16
C_pulvinata,P,20000,12,3,1,4199.72
C_pulvinata,P,20000,12,3,2,4117.19
C_pulvinata,P,20000,12,3,3,4043.11
C_pulvinata,P,0,13,1,1,1407.79
C_pulvinata,P,0,13,1,2,1053.77
C_pulvinata,P,0,13,1,3,1014.98
C_pulvinata,P,0,13,2,1,1084.08
C_pulvinata,P,0,13,2,2,879.25
C_pulvinata,P,0,13,2,3,839.02
C_pulvinata,P,0,13,3,1,547.68
C_pulvinata,P,0,13,3,2,499.25
C_pulvinata,P,0,13,3,3,477.43
C_pulvinata,P,20,13,1,1,1695.29
C_pulvinata,P,20,13,1,2,1284.41
C_pulvinata,P,20,13,1,3,1184.57
C_pulvinata,P,20,13,2,1,2312.18
C_pulvinata,P,20,13,2,2,1716.53
C_pulvinata,P,20,13,2,3,1584.16
C_pulvinata,P,20,13,3,1,2534.77
C_pulvinata,P,20,13,3,2,2144.72
C_pulvinata,P,20,13,3,3,1847.1
C_pulvinata,P,2000,13,1,1,3420.64
C_pulvinata,P,2000,13,1,2,3026.52
C_pulvinata,P,2000,13,1,3,2355.7
C_pulvinata,P,2000,13,2,1,2665.16
C_pulvinata,P,2000,13,2,2,2324.68
C_pulvinata,P,2000,13,2,3,2407
C_pulvinata,P,2000,13,3,1,2938.85
C_pulvinata,P,2000,13,3,2,2525.89
C_pulvinata,P,2000,13,3,3,2498.82
C_pulvinata,P,20000,13,1,1,3901.32
C_pulvinata,P,20000,13,1,2,3117.51
C_pulvinata,P,20000,13,1,3,3090.47
C_pulvinata,P,20000,13,2,1,3954.73
C_pulvinata,P,20000,13,2,2,3294.51
C_pulvinata,P,20000,13,2,3,2896.7
C_pulvinata,P,20000,13,3,1,4328.84
C_pulvinata,P,20000,13,3,2,3835.75
C_pulvinata,P,20000,13,3,3,3885.62
C_pulvinata,P,0,14,1,1,2085.03
C_pulvinata,P,0,14,1,2,2040.02
C_pulvinata,P,0,14,1,3,2000.99
C_pulvinata,P,0,14,2,1,1982.52
C_pulvinata,P,0,14,2,2,1975.74
C_pulvinata,P,0,14,2,3,1961.48
C_pulvinata,P,0,14,3,1,767.65
C_pulvinata,P,0,14,3,2,747
C_pulvinata,P,0,14,3,3,719.62
C_pulvinata,P,20,14,1,1,2928.44
C_pulvinata,P,20,14,1,2,2848.92
C_pulvinata,P,20,14,1,3,2850.18
C_pulvinata,P,20,14,2,1,3473.4
C_pulvinata,P,20,14,2,2,3088.19
C_pulvinata,P,20,14,2,3,2884.09
C_pulvinata,P,20,14,3,1,3723.48
C_pulvinata,P,20,14,3,2,3593.8
C_pulvinata,P,20,14,3,3,3535.56
C_pulvinata,P,2000,14,1,1,4189.39
C_pulvinata,P,2000,14,1,2,3916.51
C_pulvinata,P,2000,14,1,3,3766.1
C_pulvinata,P,2000,14,2,1,3434.8
C_pulvinata,P,2000,14,2,2,3277.61
C_pulvinata,P,2000,14,2,3,3183.81
C_pulvinata,P,2000,14,3,1,3881.92
C_pulvinata,P,2000,14,3,2,3511.9
C_pulvinata,P,2000,14,3,3,3335.59
C_pulvinata,P,20000,14,1,1,5040.53
C_pulvinata,P,20000,14,1,2,4215.36
C_pulvinata,P,20000,14,1,3,3946.34
C_pulvinata,P,20000,14,2,1,4568.76
C_pulvinata,P,20000,14,2,2,3839.28
C_pulvinata,P,20000,14,2,3,3602.03
C_pulvinata,P,20000,14,3,1,5452.33
C_pulvinata,P,20000,14,3,2,4832.59
C_pulvinata,P,20000,14,3,3,4671.82
C_pulvinata,P,0,15,1,1,1393.92
C_pulvinata,P,0,15,1,2,999.86
C_pulvinata,P,0,15,1,3,951.06
C_pulvinata,P,0,15,2,1,1231.96
C_pulvinata,P,0,15,2,2,834.13
C_pulvinata,P,0,15,2,3,806.62
C_pulvinata,P,0,15,3,1,698.26
C_pulvinata,P,0,15,3,2,672.43
C_pulvinata,P,0,15,3,3,572.63
C_pulvinata,P,20,15,1,1,1698.56
C_pulvinata,P,20,15,1,2,1112.33
C_pulvinata,P,20,15,1,3,1089.49
C_pulvinata,P,20,15,2,1,2026.61
C_pulvinata,P,20,15,2,2,1285.65
C_pulvinata,P,20,15,2,3,1397.27
C_pulvinata,P,20,15,3,1,2320.87
C_pulvinata,P,20,15,3,2,1448.21
C_pulvinata,P,20,15,3,3,1602.77
C_pulvinata,P,2000,15,1,1,2988.9
C_pulvinata,P,2000,15,1,2,1881.94
C_pulvinata,P,2000,15,1,3,2293.68
C_pulvinata,P,2000,15,2,1,2470.86
C_pulvinata,P,2000,15,2,2,1610.98
C_pulvinata,P,2000,15,2,3,1485.88
C_pulvinata,P,2000,15,3,1,2374.82
C_pulvinata,P,2000,15,3,2,1999.96
C_pulvinata,P,2000,15,3,3,1909.5
C_pulvinata,P,20000,15,1,1,3811.47
C_pulvinata,P,20000,15,1,2,2588.39
C_pulvinata,P,20000,15,1,3,2657.16
C_pulvinata,P,20000,15,2,1,3932.46
C_pulvinata,P,20000,15,2,2,2729.31
C_pulvinata,P,20000,15,2,3,3109.02
C_pulvinata,P,20000,15,3,1,3907.18
C_pulvinata,P,20000,15,3,2,2673.71
C_pulvinata,P,20000,15,3,3,2843.04
C_pulvinata,P,0,16,1,1,1633.78
C_pulvinata,P,0,16,1,2,1194.95
C_pulvinata,P,0,16,1,3,1262.45
C_pulvinata,P,0,16,2,1,1671.59
C_pulvinata,P,0,16,2,2,1249.53
C_pulvinata,P,0,16,2,3,1238.53
C_pulvinata,P,0,16,3,1,992.25
C_pulvinata,P,0,16,3,2,949.83
C_pulvinata,P,0,16,3,3,948.55
C_pulvinata,P,20,16,1,1,1912.74
C_pulvinata,P,20,16,1,2,1831.62
C_pulvinata,P,20,16,1,3,1900.92
C_pulvinata,P,20,16,2,1,2289.42
C_pulvinata,P,20,16,2,2,2026.56
C_pulvinata,P,20,16,2,3,2042.39
C_pulvinata,P,20,16,3,1,2526.38
C_pulvinata,P,20,16,3,2,2880.15
C_pulvinata,P,20,16,3,3,2887.99
C_pulvinata,P,2000,16,1,1,3898.33
C_pulvinata,P,2000,16,1,2,3505.37
C_pulvinata,P,2000,16,1,3,3623.42
C_pulvinata,P,2000,16,2,1,3957.6
C_pulvinata,P,2000,16,2,2,3570.27
C_pulvinata,P,2000,16,2,3,3476.11
C_pulvinata,P,2000,16,3,1,3284.56
C_pulvinata,P,2000,16,3,2,3000.74
C_pulvinata,P,2000,16,3,3,3084.65
C_pulvinata,P,20000,16,1,1,4927.88
C_pulvinata,P,20000,16,1,2,3731.6
C_pulvinata,P,20000,16,1,3,3607.87
C_pulvinata,P,20000,16,2,1,4265.71
C_pulvinata,P,20000,16,2,2,3723.62
C_pulvinata,P,20000,16,2,3,3590.51
C_pulvinata,P,20000,16,3,1,4252.36
C_pulvinata,P,20000,16,3,2,3990.22
C_pulvinata,P,20000,16,3,3,3989.14